text,label
"使いにくい
ディスペンサータイプだと知り、期待して買いましたが正直使いにくいです。 上から押すと、ノズルがないのであちこち飛び散り、液が垂れるので使い終わったらボトルをいちいち拭かないといけません。 これなら普通のキャップタイプでいいです。",negative
"最低最悪の商品
最初から全く泡が出ませんでした。いい加減な商品作りすぎ！！ これをいじってるせいでエアポンプも壊れました。 弁償してほしいくらいです。 絶対買わないほうがいいです。",negative
"折れました
花壇に差し込みましたら先が折れました。そおっとをオススメします。仕方ないので植木に挟んで使ってます。暗いです。値段とデザインは良いと思います。",negative
"収納力に難あり
本体の厚みが予想してた物より薄く、内部の仕切りが無意味に厚い為、 写真のような収納は無理でしょうねｗ",negative
主人のいびきがうるさくて期待して購入しましたが、意味ないです！聞こえます。 いびきにもイライラ、耳栓にもイライラ... 余計にストレスが溜まります。 レビューの高評価に騙されました。百均の耳栓の方が断然マシです。 ガッカリです。,negative
"うるさい
お店で使っているので、失敗しました。びくってします。家で使う分には良いと思います。",negative
"アウトドア用かな
通勤用に購入。 実用的には何とか大丈夫ですが、生地がペラペラで質感は低いです。（笑） バソコンの保護が心配で保護用の袋買いました。 アウトドア用ですね！",negative
"千円は無いな
チョットお値段が高い。 基本キットに入っていると思ってました。",negative
バーベキューコンロを2つ購入しました。 自治会活動で使用するために購入しました。 使用前日に到着し、翌日会場にて開封してみたら、一方は、延長脚が4本のところ3本しかなく、 もう一方は、足を固定する蝶ネジが1個不足していました。 当日どうしても使用しなくてはならなかったので、一方は延長脚なしでもう一方は、自前でネジを探して固定しました。 周りのメンバーからは、欠陥品だと責められましたが、そのまま使用しました！ また、別のメンバーが大型扇風機を2個発注したのですが、そのうちの1個の首部分が破損していました。 会場に集まっていたメンバーからは、アマゾンの信用は、がた落ちです。 私も、これからの発注は考えたいと思います！ かなり、腹が立っています。,negative
"テープの貼り方
テープを貼るのはいいですが！強力テープなので外す時商品が壊れてしまいそうで！ハサミを入れるにも使わない物まで破けてしまいそうで！壊れやすい商品なのでテープの巻き方を考慮してもらえると嬉しいです",negative
"自分のレビューは不良品に対してのものである為あまり参考にしないようお願いいたします。
自身に届いたものがバッテリー不良だったらしく液晶に映る目安の残%がジェットコースターの如く上下していました。 その他性能についても詳しくわかる前に返品してしまったのであまり褒められるレビューにはならないと思います。",negative
"マジックテープの劣化
マジックテープの劣化が早いような気がします。",negative
"長持ちしない。
約10日程で吸引できなくなりました。長持ちしない事がわかりました。",negative
"うーん
こちらの消しゴムが口コミで評判が良かったので使ってみましたが、今まで使っていたものとの差が分からない。あまり変らないような･･･ 普通に消せますし、消しかすはある程度まとまります。",negative
折れたm8ボルトを取り外す為に用意しました 使用中にすぐに折れて中に残りました ドリルで折れたのを取り除きワンサイズ上のものでなんとか外れましたがもう少しお金を出していいもの買ったほうがいいです,negative
"格安という割り切り大事
音質や接続に問題はあまりないのですが、充電の持ちが悪いです。また、時折音が途切れることもあり、格安なので仕方ないかな、という感じではあります。",negative
"ガーデンシュレッダー
小枝・木の葉の粉砕能力が小さく不満です。小枝は説明書通りの能力はありますが、水分の多い木の葉を多めに投入すると排出口に詰まってしまいます。その都度カバーを外し取り除かなければならなくなり、厄介です。以前使用していたもの（外国製）はカッターの他に粉砕羽が取り付けられていてその回転力で木の葉や小枝を粉砕し排出しやすくなっていました。値段は3万円程だったと思います。 能力重視の方にはあまりお勧めできません。",negative
"定価を知って注文を！
本屋で新譜を確認してポチしました。限定でステッカー付いてましたが、定価を知らず購入。2913円プラス税。を4980円で買っていました。ショック！",negative
"商品の用途は？
サイズ表示が商品に書いてあった㎝も載せてあるとわかり易かったです。それと外出用にと買ったんですが、デイ・ケアの人に室内用と言われ、これも書いてあるとわかりやすいです。",negative
早期に予約したのに、予約特典が入ってなかったです。どうしてですか？,negative
何をやっても…説明書通りにやっても…時刻が合わず、返品します。 デジタルは時刻がすぐにあいましたが、アナログの針が機能せず… ソーラー機能は良いけど、電波機能は物により良くないものがあるようですね…息子の入学祝いに買ったのに、残念です。,negative
"アーム調整のネジ穴
角度調節のネジ穴を使う為六角で回してみたところ固すぎて回らないネジ穴があり、最終的には他の方が書かれておるようにネジ穴がなめてしまい、調節ができなくなりました。 現状使用上何ら問題はないのですが、調節しようにもネジを調節できないので両手でアームを回しております。 それを除けば使い心地や見た目などは☆5ですね。",negative
"タイトル負けしてる
迷路を第一部で脱出してしまって、第二部、第三部が迷路と関係ない話になってしまっている。",negative
重たすぎて 持ち運べない,negative
説明と違う 返金もカードで依頼すると 何故か少ない金額でされるお,negative
なぜこの商品は、ハンダ付を強いるのでしょうか？プラスの電源ケーブルをある程度の長さで付属させ、最初からハンダ付をしていれば、もっと簡単に取り付けが出来るはずなのでしょうか？,negative
"色が・・・
シルバーを注文したのに、届いたのはコネクターはシルバーだったが、 ケーブルの色はほぼ白だった。ケーブル自体は、柔らかいというより 「ふにゃふにゃ」した感じで、じきに毛羽立ちそう。送料込みでこの 価格だから仕方ないなあ。 ＰＣ，外付けＨＤＤ間に使いましたが、データの転送は正常にできました。",negative
話しになりませんね 一度の使用でチャック付近が破れました この値段で、使い捨てにしか使えないとゆうのはどうかと,negative
"値段も手頃で最高ですね ※追記あり
3日限定！ 3日で遮断されます。 短期利用の方はおすすめします。 MacBook Pro 13 2016に使用してます。 USB3.0×3、LANポート、があるものを探していて見つけて購入。 Galaxy S9でも使うつもりです。 USB3.0ポートが3つ、1000BASEのLANポート、HDMIポート、SDカードスロット、充電用USB-C PDポートがこのコンパクトな筐体に綺麗に収まっていて非常に使い勝手が良くなりました。 値段も手頃で最高ですね",negative
"くさい
品物は写真通りで思い描いていたものでした。 パッケージが中国語？だったので、中国産かな。開けたらものすごく臭いです。 外に干して3日目ですが臭くて気持ち悪くなってきます。何だろう？洗えばマシになるかな。 ビニールが腐ったものを（腐らないけど）ずっと密封しておきました、みたいな匂い。 他の方はどうなんでしょう…匂いさえなければ☆5つなのになぁ。",negative
"速攻ボタンが取れました。
室内着として購入。 サイズ感はぴったりですが、着て翌日ボタンが取れたのには驚きました。この値段なら失敗しても良いやと思って購入しましたが、やはり失敗でした。",negative
"３ヶ月足らずで故障
買って３ヶ月もしないうちに故障しました。。 中国製の安価な商品ですが、１年位の保証があっても良いのでは？",negative
粘着が弱すぎます。 日にちが建つと取れます。,negative
"使えません
当社のフリクション↔ジェットストリームのリフィルは便利で問題ありませんが、モンブラン用は使えません! ガタつきがあり、即使用を止めました。",negative
"遅すぎ
商品には問題はないが、配送に3週間近くを要した。遅延連絡も無くただひたすら日が経つのみ。 店の対応としてどうなんでしょうか。",negative
返品しようと思いましたが、すぐ使う予定で開けてしまい、1つ使ってしまったので諦めました。,negative
商品の箱を開けてガラスフィルムを確認しましたところ、端が既に割れておりました。,negative
"うん。
スライドの持ち手部分の処理が甘い。プラモデルのゲートみたいなのが目立ち手袋しないと気になるレベルです。あとモスカートを打ち出す部分が短いので合う品が限られます。流石ですね",negative
"残念
何か違った、フィット感もイマイチ、音は普通、何て言えばいいか難しいけどコードの素材のせいなのか手とかが当たるとガサガサの音がうるさいです、何これ？ってなりました、４本セットを買ってしまい後悔、しかもコードも少し短めですね",negative
接続も上手くいかなければ、 自動アップロードも 上手くいかない。 こんなメッセージ出るし どうなってるの？ 簡単に接続できるんじゃなかったの？,negative
"違うインクが届きました。
配送などは全く問題ありませんでした。 今回４色セットでの購入でしたが、シアンのみLC11ではなくLC111が届き、使用できませんでした。",negative
"２か月もたない
２か月以内に使い切れとかいてあったので、毎日欠かさず使っていたら、なんと１か月でなくなってしまった。一緒に買ったアイセラムはもう少しもつみたいだが（この商品がなくなったあと使い始めた）、この商品はほんっとうにすぐになくなったわ。最初からチューブスカスカだったし。",negative
"密着しません
高温だったせいか空気が入って見苦しい常態です。気温が下がれば元に戻るでしょうか？",negative
３月末に買って、４か月。毎日履いているわけでもないのに、踵に接する部分が擦り切れて、中のプラスチックパーツが見えてきました。せめて１シーズンは持って欲しい。,negative
"雑音
着けましたけど、カサカサと雑音が、入り慣れるまで、使いつらいけど、慣れればいいかも、首からぶら下げるヒモがあればなおよろしいけどね。",negative
"物自体は良いのだろうけれども
届いていい感じだなと思ったのですが 裏返してみると穴が底に開いていました。 交換でも良かったのですが、返品して再度注文しなければいけないということで使うことなく返品になってしまいました残念。",negative
"カスタマーサービスが×
この製品は私の環境では認識できず使用不可でした。 しかし、個々の環境によって安定性が異なるのはこの手の製品の常なのでまぁ仕方がないかと思います。 一応、製品不良の可能性もあるのでカスタマーサービスに電話して症状を伝えました。電話口の女性は技術的なことはわからないので後日担当者から連絡しますと約束をしていただきましたが、それっきりです。",negative
"パワフルではない
以前はドラフターを使い製図していたので電動消しゴムは必需品でした。その当時使用していたものに比べこの商品はモーターが弱いです。たいした圧を加えていない段階で回転が止まってしまいます。止まらないように使おうとすると繊細なタッチが必要となりストレスです。引き出しの肥やしになりました。",negative
"ケースは星５
ルアーのサイズに対してまず針が大きい。リングも大きい上開いている。カッターもナイロンライン1.5号でさえどうもイマイチな切れ味。色もついてはいるけど薄い感じ。しかも１１個しか入っていない。どこかの金銀３０枚８００円くらいのほうがまともに釣れます。 その金銀ルアーのケースとしては、ダイワのプレッソより使いやすくて使っています。リピートするかも❗",negative
装着して起動したら物凄い音がします。やはり純正がいいと思った。,negative
"本当にしょっぱい
以前、有名他社のねこぶだしをもらって、とても美味しく液体出汁がとても使い勝手が良いことが分かったのですがよく見ると化学調味料が添加されていたので、ちょっとがっかり… こちらは添加されてないようで期待して購入しましたが…やはり化学調味料の味に慣れてしまっているのか、出汁の味を薄く感じてしまいます。その代わり本当にしょっぱい。想像以上でした。お味噌汁に使いたくても塩味がキツすぎて少ししか入れられないし、少しだと出汁が効かないし… 『お出汁』というより、『昆布風味の塩』という感じです。 残念ながら期待とは違いましたが、悪いものではないと思うので、他のお料理で使っていきたいですが、2本セットにしてしまったので期限内に使いきれるか不安です。",negative
"到着遅い。。
価格も魅力的で良かったのですが、12月25日注文で1月10日着と非常に遅かった。購入当初はもう少し早い到着予定でした。 そこまで遅いなら多少高くても別にしました。 商品は問題なく使えていいものだと思います。",negative
画像の様にエアコンの吹き出し口に装着 ケータイを載せたら下向きに、なんとかこていしようとしても車が動けば下向きに すぐに捨てました,negative
"1ヶ月でガイドが壊れた
1ヶ月でガイドが2箇所壊れ、バッグのファスナーも壊れました。 竿自体はイナダが問題無く釣れたので強度はありますが、竿は重く硬めなのでルアー釣りはだいぶ疲れます。",negative
"匂いが耐えられない。
袋から出すととにかく臭い。手にはめてみたが、いわゆる作業用の手袋としてもフィット感が悪い、使い込めば馴じむかもしれないので先ずは匂いを取る為、洗うことに・・・・乾燥後も予想以上に匂いが残っているので仕方なく廃却。どうするとこんなにも匂いが付くのか不思議。",negative
"タイトル名の混乱
タイトル名の「２２の技術」は削除した方がよいと思います。 この本のシリーズが2種類あると勘違いしてしまい、実際私は他社で同じものを購入してしまいました。 今後、購入予定の方が混乱しないように対応お願いします。",negative
"パネル側USBが変形!
レビューが良かったので購入しましたが、商品を開封すると差込口が変形していました。 残念です・・・",negative
ダヴボディーウォッシュを注文しましたが、届いた商品がキレイキレイハンドソープ詰め替え用でした。,negative
"始動しなくなった！
安価であることは、イコールそれなりの物であるとシリアルナンバーは付いていない＝製品管理はなされていない？ 始動性が悪いというか取説、販売店の説明が悪いため2日目以降始動できず販売店に送り返したが機材は正常であるとと言う事で再度送ってきた。この間メールで色々説明を受けたが今一説明不足、ネットで色々調べてなんとか始動する様になった。",negative
"サイズをはかってから
前から気になっていて、ずっと欲しかったので購入しました。でもうちの吊り戸棚には合わなかった…。やはりちゃんとサイズをはかってから買うべきでした。使えれば、シンプルだし、しっかりしてるので、たくさん使ったのにと後悔してます。",negative
"全面保護
使いやすさはとてもいいんですが、全面保護ではないのであんまり良くないと思いました。",negative
"アルファユーザーは注意
α7シリーズにも対応しているとコメントがあったため購入したがロックピンの位置が異なりロックされず。 カメラのマウント側にも傷が多くイマイチな印象。",negative
"未使用でも返品できません
中型犬にための持ち運びと思い注文しましたが、大きすぎてもち運べません。返品もしてもらえませんでした",negative
"値段なり
ペップの先が雑だった。値段からすれば、納得でもあるが、定価では買いたくない。",negative
"フックが曲がってしまいます。
特別力を加えた意識はありませんが、使い続けているうちに、フックがたれ曲がってきます。 フックは部品購入可能ですが、耐久面では？？ 日本メーカーの製品だから丈夫で安心と思っていたが・・・",negative
"囮広告?
１ヶ月前に予約したが予約特典のクリアファイルが無かった。数に限りがありますと言われればそれまでだがそれなら何故今も特典付きと掲載するのか？",negative
粘着力もある程度の時間しっかりと接着しておけば全く問題ありませんでした。また取り外しも強度もありちょうどいいバランスだと思います。使いやすやも硬さなどバランスはとれているものです。ただ写真にあるように約5ヶ月使用した所で亀裂が入り使えなくなってしまいました。本体が取り外し出来るようになった分強度的に問題がある様に思います。毎回Qi充電を使わない人にはオススメ出来ません。,negative
"一度の旅行で壊れました
私のは帰国後、成田で壊れていることがわかりましたが、相方のは海外に到着した初日のホテルで開かなくなりました。何度も暗証番号を合わせても開かないので、ベルトをいっぱいまで広げてスーツケースを開けました。",negative
"値段の割に
すごく、時間はかかりますが 綺麗！とおもってましたが 今日突然、 反転で、刻印するようになりました。 何か、方法はありますか？",negative
"ゴミ
リンクを踏むと高確率で固まる、レスが二重に表示されてレス番がずれる、PC版に比べると多くの機能が使えない等々、無料とはいえゴミ過ぎる。 他に選択肢があれば絶対にこんなものは使わないがないから仕方ない。 有料でもいいのでもっとまともなブラウザを提供してほしい。",negative
ネジ山がつぶれていて取り付けできません 交換対応してもらいたかったが、できないとのことで返品となりました。 急いでいたので残念です。 他の方のレビューでも同様の不良が出ているようなので、すぐに必要な方はこの商品はやめておいた方がいいかもしれません。,negative
"5月２０日に注文 ６月１０日迄に配送が６月１２日現在未到着
一体何時着くのか、来年の６月１０日ですか。",negative
最初から何も映りませんでした。 楽しみにしていただけに残念でした。,negative
純正の水中マウントのみにしか合わないかも。私のサードパーティ製のマウントには合いませんでした。よって評価なしとします。 早計でしたが残念です。,negative
この程度でこの商品は高い。 足に付ける時輪っかの安物の金具が外れた。丈夫ではない。,negative
"3方向フィルム周辺部分が浮きます
商品説明に「2.5D完全保護」「全面を覆う」と記載されていたので購入しましたが、 上部以外の3方向が浮いてしまいました。外側に反っている状態です。 写真も撮影したのですが、余計な背景が写ってしまい、アップ出来ませんでした。 肯定的レビューが多かったので、期待を裏切られた感じです。",negative
"お値段以上ではありません。
安いだけあって中々のノイズですね(笑) 百均よりはマシなくらいで、曲が飛び飛びになります。",negative
"震えるくらいクサイ。
ニオイが敏感な方はほんとお気をつけください。 どぎついレベルでクサイです。 洗い流してもドライヤーしててもくっさいです。 脳天突き上げるほどのニオイで頭がおかしくなりそうです。",negative
期待以下でした。なると金時の方がまだ美味しいかも？安納芋とは比較にならない。残念でした。,negative
"ものはいいけど不良品に当たってしまった…。
もの自体はいいですけど、不良品に当たりました。 トレーニング初日で金具取れる（泣）。 金具をとめている棒と、棒を差し込む穴のサイズが合っていなくてゆるゆるでした…。",negative
画面周囲の隙間を埋めるシリコンオイルですが、始めは『おお～』と感心したものの１ヶ月ほどで無くなり空気が…もちろんゴミも。そもそもカーブの画面に保護ガラスは無茶だったか。傷とかは無いのでそのまま使ってますが汚くてイライラして来たら取ろうと思います。リピは無い。,negative
２日で壊れてしまいまた。安くても不良品では意味がありません。残念です。,negative
"一か月で壊れました。
ウチの猫が乱暴なのか、上の台座が一か月くらいでポッキリ折れました。折れた部分は大きなホチキスが露出していたので、猫が怪我をしなくて良かったと思いました。 残念ながらリピートはしないと思います。",negative
"ひどい終わり方
みなさん書かれているように、この話はいらないと思います。 何かラストにすごいつながりがあるのかと思いきや、あやふやなまま終わってしまいました。 いやー、今まで好きだった作品だけに、残念。 このつなげ方はないなーと思います。",negative
"最悪です
DVDに傷が付いていて全然再生されない デッキを変えてやっても無理でした",negative
届いた商品と載せた商品が違います。耳の形にもなかなかフィッチできませんでした。がっかりします。,negative
"賞味期限が短いです
4月6日に注文して、届いた商品が7月3日が賞味期限の物。3ヶ月後の商品が届いてがっかりです。泡立たないとのことでしたが、普段飲んでいるゴールドスタンダードの方が泡立たず好みに合っています。リピはありません。",negative
"先駆者のレビュー通りのズレあり
私より前に購入した人のレビュー通りの穴加工のズレがまだ発生しているようです。 張り替え用と思い購入したので急いではいませんが、 前の人のレビューでは改善するような返信が来たようだったので、 私の物もズレがあったのは自分が迂闊でした。 割りと高価であるのに加工精度がイマイチなのであまりお勧め出来ません。",negative
"今届いて即返品!!
だめだこりゃ!! まず偽り掲載じゃないのか。 日本語説明書が付いていると表記しているが、そんなもの入っておらず。 しかも、見るからに雑な箱の中…こんなの商品として心を込めて扱っていな歴然たる証拠。 なので、返品します。 何度も書いているようにアマゾンは不良品や詐欺まがいの商品のオンパレード。 せめて検品は必要ではないですか？ 手元に滞在した時間、10分（笑） 時間と金の無駄!!",negative
ぜったいに買わないほうがいい。全くききませんでした。他の方も言う通り、れびゅーは全部すてまです。,negative
最初は、明るくついてましたが、今は、２台ともつきません。防水なのに、雨の中おいてたら、次のひから、つかなくなりました。,negative
"結局・・・。
ちょっとCSのZが作りたくて購入。可動域は広くなるのですがZには向いてないようです。ユニコーンにつけてみようかと・・・。",negative
味が私には合いませんでした。 生姜が強くて、黒豆と玄米を感じることも出来ず。 お茶というより、生姜を溶いたお湯という感じです。 全部飲みきれないので星1つ。,negative
"バイク用にはダメでした。
まず日本人の顔の形には合わない。バイク用に買いましたが着用感が悪く、さらに眉の所に1センチ以上隙間ができて目にかなり風が入ってきます。防風性能を期待して購入したのにダメダメでした。バイク用じゃ使い物にならないです。",negative
サイズも細く、穴の位置もおかしいものが送られてきました。返品です。 ＊風邪退散さん投稿の画像と同じです。,negative
香りはよい感じでしたが、米でできてることで期待しすぎたのか、味はう〰️ん考えちゃいました(-_-;)美味しいとは言いがたい味でした。 酸っぱさがきになります。,negative
"音ズレあり
コードが無く持ち運びも手軽、充電式で使いがっても良いと思っていました。 しかし、iPhoneで音ゲーをして見ると音がズレてミスしまくるし、他のゲームでも集中出来ない。 正直これを買うくらいなら他の物を買うことをお勧めします。 音楽を聞くだけなら支障ありませんが、映像と音がずれるので動画などもおすすめしません この商品は星1で十分です",negative
いや～写真写り良いね「ゴミだった」 使い道なし。。。色褪せ・耐久性？それ以前に。。。。使え無し。。 下地が黒の内装に貼ったら・・透けた・・・・・？？？？？？ アマゾンの封筒に張ったら・・・見事に文字が読める・・・・ビニールシートやん。。。。 数社試したが、気にいったのは１社のみ。。５Dで60サイズだったがそっちが良い。。気になる人は自分の評価遍歴で車のフェンダーに使った商品のレビュー見て。。回し者ではないから社名は書きません。。。 黒以外は駄目っぽい。。でも、色物で絶賛してる人・・・・ホントなの？ 色々試したが試し買いで試して,negative
"半年の使用で、認識しなくなりました
17年5月に購入し、半年の間 ほぼ毎日の充電に使用してきましたが、最近iPhone/iPad mini を認識しない事が頻発！見掛け倒しなケーブルに成り下がりました。残念な商品です。",negative
"普通 安い 普通
普通 それ以上でも、それ以下でもない 手前に支えのあるタイプの方が使いやすい 後ろに三角作るタイプなので、安定性はあんまり",negative
"oxoじゃなかった…
oxoと書いてるけど、oxo風？ ロゴもないし、安い偽物でした。",negative
"不良品でした
残念ながら片側が冷却されず不良品でした。 配線に問題があるようです。同じ症状の方もおられるようなので、品質管理はかなり杜撰かも。",negative
"シミ、そばかす除去に向かない。
半年ほど顔、手、体に付けたが一向に効果なし。 飲み物でもはと麦茶などと併用したが、過大宣伝でした。",negative
"部下を目一杯働かせたい人に。
著者は、職場の同僚にプレッシャーをかけ続けて病院送りにしてしまったエピソードを、自慢話のように紹介しておられます。 同僚や部下にプレッシャーをかけて成果を出さざるを得ないように追い詰めるにはどうしたら良いかを知りたい管理職の方には大変有効な本だと思いました。",negative
"まーまー。
まずいのばかりで最悪だった。 とても満足はできない 違うの買ったほうがいい",negative
最初の一度だけ繋がるだけで問題なく使用できたが2度目からはORコードが表示され何をしても使用できなくなった！無駄なお金を使ってしまい詐欺にあった気分にしかならない！この商品はというか商品とは言えない代物は買わないほうがいいです！,negative
"期待はずれ
乾きにくさ、長時間の潤滑を期待していたのですが、全く期待はずれでした。普通に乾燥するし乾燥すると潤滑しない。",negative
"ピンクの氷は出来なかった
Pinterestの情報を見て購入しましたが、全く無意味でした。 1袋目からピンクの氷は出て来ず、製氷にかかる時間も異常に長かったです。 1袋目で止めました。",negative
"フィルムの端からすぐ浮いてくる
貼り終わってすぐにカメラのパンチホールのところからドンドン浮いてきます。 2回購入して試しましたがやっぱりすぐ浮いてきてしまい、ダメでした。",negative
65センチの商品を購入したのですが箱の中身は55センチの商品でした。65センチの商品と比較したので間違いないです。,negative
骨組みを囲おうと買いましたが幅4mありませんでした恐らく2mも無いです。違う商品が届いたのかと調べましたが見当たりませんでした。長さ10mも計ってませんがかなり怪しいです。寸法にシビアな買い方をされる方は注意したほうがいいと思います。,negative
"レバーハンドルの交換不良
★レバーハンドルの‐制御ボール‐組付けガイド(アルミ製)が、使用中に突然破損してレバーによるボール制御が不可能になり、水が噴き出し周囲はびしょ濡れとなった。取説からamazonの「A-8235」修理セットを購入したが、既設ネジが固くて取外し不可能。LIXIL-お客様相談センター、修理センター等に状況説明して修理をお願いする。私の場合、翌朝9時に来訪1時間ほどで修理完了した。有償、無償はサービスマンの判断、優秀なサービスマンに感謝あるのみ。",negative
"難しい。上手く出来る人なら大丈夫かも？
上手く使えなかった。下唇が受け口みたいになってしまう。",negative
同じ製品を秋葉原で購入して電池を交換しながら10年近く使ってきましたがココで購入した製品は電池交換後にEr6の表示が出たまま測定不能になりました。,negative
USB出力1ポート2.1A最大出力2.4Aと書かれているが、実際には1.0Aも出ない。どちらがただしかわからない、メーカーに質問すると1ポート2.1Aだと返事が来た。不良品をつかまされたようだこの製品はあてにならない。説明が正しいというなら良品と交換して欲しい。 追記 交換を希望したところ写真お取ってメールしてくれとメールが来た。このメーカーは不良品を売っておいて交換する気がないと判断した、最低の対応だ。,negative
"微妙に大きい
Xperia 10 Plusは端が曲面になっており、この製品だと気持ち大きく、端が1mm以下ずつ浮く。 もう一つ別ガラスフィルム製品を購入していたがそちらは浮くことはないが、液晶表示部をギリ覆うまで小さくしておりナビゲーションし辛い、この中間の製品があればよいが、安価フィルムでは誤差範囲の調整になるので難しいかな。 最近のスマホは端を曲面にしているデザインが多いがガラスフィルムを貼る人には向かないね。",negative
"よくわからない
よくわからない とりあえず履いた感じは特に何も感じない",negative
"絶対買うな！
届いていないのでわかりません。 今後、絶対買いません。",negative
"電池が…
電池が入ってなくてつかえませんでした。 発送もいい加減。 もう頼みません！",negative
"正直がっかり
期待が大きかったせいか、使用しがっがりしました 足腰が痛くなり、お蔵入りです",negative
"ICチップ部分の部品が外れていた
ICチップ部分の部品が外れていました。差し込んでもうまく固定できません。 プリンタの内部に残ってしまうので外すのが面倒でした。 印刷自体はできました。",negative
"壊れたけど自分で治せた
震災などに向け購入しました。 iPhoneのボリュームやマナーモードスイッチ部が欠けてしまいましたが無事動作しています。かけた部分はやすりをかけて整えました。 とても、重たくなるのと、手のひらに収まらない大きさです。",negative
"到着日が遅い
写真通りかわいかったですが、パールがとれていました。値段も安いからここは我慢・・ボンドで修正。 結婚式の短時間で使う予定。少々重いので長時間は使えなそう？ 到着が遅い。2週間は待ち、さらにメールで問い合わせをするとあと3日ほどで・・とのこと。もうこないのかとおもってい次に買うもを探していたところでした。よかった。到着して・・。到着日が遅れるのは仕方ない、、ただ早めに教えてほしい",negative
"確かに大容量だが……
まずファスナーが固くカーブの開閉がスムーズでない。壊れそうなくらい固い。大きさと収納で言えば、百均のメガネケースやポーチでも応用が利きそう。プルームテックプラスのコンセントとUSBケーブルの収納も可能かと思って購入したが、ネット部分が思ったよりも小さく収納が困難。これから購入を検討している方は、まずは百均のメガネケースやポーチを試してみてもいいかもしれません。ポケットに入れての持ち運びは大きすぎるので、カバンに入れての持ち運びですね。確かに大容量ではあるが、買い物的には失敗した感じです。",negative
"キムタオル大好きですが
茶色のほうが良いです。 すぐ、破けてしまいます。 勿体ない",negative
"作りが金額相応な感じでした。
買ってまだ一ヶ月なのですが 起き上がろうとした際に真ん中あたりのすのこが抜けてしまい 処分せざるおえない状況です。 新しいものを購入するまで一時的に使用していましたが 別の箇所もすのこが抜けてしまったので作りがかなり弱いかと思います。",negative
商品不具合あり❗本日、商品が届きましたが、クリップ部分が曲がっていました...。,negative
"小さすぎ！
スマホしか入れないなら問題ありませんが、マチが全くなく、紙切れ程度のものしか入りません！。星ひとつ。",negative
"刺激臭がとても気になります。
他の方もレビューされていますが、塩素系？の強すぎる臭いは私にとって不快に感じる臭いでした。 なんだか公衆トイレによく有るトイレボールを思わせる臭いです、結局最後まで使い切る事ができませんでした。 スクラビングブラシを愛用しているだけに残念な買い物でした。",negative
他の類似の商品の模倣品です。テストボタンを押さないかぎり作動しないオモチャです。,negative
"シェルター 1個不足です。送ってください。
返品リクエストをしてますが、返品はしませんので、不足分を送ってください。",negative
"iphone8は使えない
iphone8をホールドをするとちょうど音量ボタンのマイナス側にあたり音量が出なくなってしまいます。またあげればいいだけですけど、ストレスは増えます。他は今の所問題なく使えてます。",negative
⭐日本・中国にて検品を行っていますが、稀に汚れや欠損がある商品がお手元に届く可能性があります。ただちにご返金にて対応させていただきます。問い合わせフォームよりお知らせください。 商品説明にありますが、しっかり穴が空いていました。在庫無しなので返品せずに使うことにしました。耐熱性や耐久性は未使用なので不明です。,negative
"つけ心地が悪い
つけ心地が悪いです。遮音性も低いです。安いので☆２とします。",negative
絶対に買ってはいけません。 最初は非常に使い勝手がよく素晴らしいと思いました。 ゲームをしているとRBボタンが沈みこむのでおかしいと思っていたらRBボタンのプラスチック部分がはずれました。 2カ月で故障して保証期間なのでマイクロソフトに依頼すると無償で交換となりました。 ところが交換してもらったコントローラも1カ月半で同じ症状で破損し修理を依頼すると前に一度無償交換しているので無償交換は今度が最後になり、次からは有償といわれました。 特別、RBボタンを連打するようなゲームはしておりません。 しかし、またしても交換していただいたコントローラは2カ月でRBボタンが破損しました。 それどころかコントローラの左ジョイスティックのセンターも狂いキャラクターが前に進む症状が出ました。 交換時期全部合わせても保証期間内なので何とか修理でもとマイクロソフトに連絡したのですが全く取り合ってくれませんでした。 調べてみると完全な設計ミスでRBボタンの破損が大量にある欠陥商品でした。 こんな商品を高く売りつけて保証期間の修理の対応すらまともにできないとはメーカーとして最低です。 これから買う人は時期的にいないでしょうが絶対に買ってはいけない商品です。,negative
接着面が縁にしかないのはまぁ良いとして、その接着面がちゃんと接着してない。 その上、中心部が滲むし、ガラスの質も良くない。 無駄に出費した。,negative
柴犬♂の我が子は、塗るや否や肉球を舐め回してしまいました。回数を塗るたび、舐め回す時間が延び、最終的には塗ろうとすると唸るようになってしまいました。いい商品なのかどうかも判断する間もなく、使わなくなってしまいました。残念です。,negative
まず広げるのに一苦労。壊れるかと思うぐらい硬いです。つぎに縮めるのに一苦労、、、、というか縮めることができませんでした。よって返品。縮めることができないので届いた箱より大きな箱に入れて返品となりました。ちなみにおしゃれに見えるロゴはただのシールですぐはがれそう。貼ってあるのも左右逆でした。,negative
ヒアルロン酸の天使の美肌水を利用させて頂いておりましたが、残量が少なくなった時にふと底を見たところ黒ずみがあったので、蓋を開けて中をみると写真のように黒いカビのようなブツブツがありました。 写真は今年の５月のものでありまだ暑くもなく、日陰に保存しておりました。また家族全員で使用してますので購入してから一月も経っていない状況です。 これが発覚してからは使用しておりません。 この様なことは頻繁にあるのでしょうか？ また、この黒い物質は肌に害はないのでしょうか？ お教えください。,negative
